"","SOC_CODE","EMPLOYER_STATE","EMPLOYER_NAME","frequency"
"1827",21,"TX","TEXAS ANESTHESIA BACK PAIN CENTER MDPA",2
"1828",21,"TX","TEXAS STATE UNIVERSITY",2
"1829",21,"UT","PROVO CITY SCHOOL DISTRICT",5
"1830",21,"UT","MULTICULTURAL COUNSELING CENTER LLC",2
"1831",21,"UT","CAMP BUILDING BETTER ATHLETES LLC",1
"1832",21,"UT","EXILE II LLC",1
"1833",21,"UT","SAFFRON KITCHEN INC.",1
"1834",21,"UT","UTAH STATE UNIVERSITY",1
"1835",21,"VA","NEW OASIS INTERNATIONAL EDUCATION LLC",4
"1836",21,"VA","CENTRAL SENIOR CENTER",3
"1837",21,"VA","FRIENDS HEALTH CARE TEAM, INC.",2
"1838",21,"VA","PILGRIM COMMUNITY CHURCH",2
"1839",21,"VA","ASTAR EDUCATION INSTITUTE",1
"1840",21,"VA","KOREAN COMMUNITY SERVICE CENTER OF GREATER WASHINGTON",1
"1841",21,"VA","LIBERTY CHRISTIAN ACADEMY",1
"1842",21,"VA","NEW OASIS INTERNATIONAL EDUCATION, INC.",1
"1843",21,"VA","NORTHAMPTON COUNTY PUBLIC SCHOOLS",1
"1844",21,"VA","SOMATUS, INC.",1
"1845",21,"VA","THE ROSSER FOUNDATION",1
"1846",21,"VA","THE WOMEN'S INITIATIVE",1
"1847",21,"VA","UNIVERSITY OF VIRGINIA",1
"1848",21,"VA","VIRGINIA POLYTECHNIC INSTITUTE & STATE UNIVERSITY",1
"1849",21,"VA","WAVE CHURCH",1
"1850",21,"VT","RUTLAND CITY PUBLIC SCHOOLS",3
"1851",21,"WA","ASIAN COUNSELING AND REFERRAL SERVICE",10
"1852",21,"WA","A.P.P.L.E. CONSULTING",3
"1853",21,"WA","CHINESE INFORMATION AND SERVICE CENTER",3
"1854",21,"WA","ENTRE HERMANOS",2
"1855",21,"WA","NORTH STAR OFFICES, LLC",2
"1856",21,"WA","PSYCHIATRIC SOLUTIONS LLC",2
"1857",21,"WA","SEA MAR COMMUNITY HEALTH CENTERS",2
"1858",21,"WI","CHRYSALIS INC.",2
"1859",21,"WI","MARQUETTE UNIVERSITY",1
"1860",21,"WI","SCHOLAR GUILD CONSULTING LLC",1
"1861",21,"WI","UNIVERSITY OF WISCONSIN-MADISON",1
"1862",23,"AL","SASSER, SEFTON & BROWN, P.C.",2
"1863",23,"AZ","SCHMEISER, OLSEN & WATTS LLP",7
"1864",23,"AZ","LORENZ & KOPF, LLP",2
"1865",23,"AZ","ALLIANCE DEFENDING FREEDOM",1
"1866",23,"AZ","CHASTAIN LEGAL GROUP, PLLC",1
"1867",23,"AZ","CIMA LAW GROUP PC",1
"1868",23,"AZ","LEONI WIIRING SYSTEMS INC.",1
"1869",23,"AZ","SALDIVAR & ASSOCIATES, PLLC",1
"1870",23,"CA","WILSON SONSINI GOODRICH & ROSATI, PC",39
"1871",23,"CA","GOOGLE LLC",19
"1872",23,"CA","ORRICK, HERRINGTON & SUTCLIFFE LLP",10
"1873",23,"CA","PAUL HASTINGS LLP",10
"1874",23,"CA","COOLEY LLP",9
"1875",23,"CA","FENWICK & WEST, LLP",9
"1876",23,"CO","AIRPUSH INC.",1
"1877",23,"CO","EDEN INNOVATIONS LLC",1
"1878",23,"CO","LAW OFFICE OF DAVID W ANDERSON LLC",1
"1879",23,"CO","LAW OFFICE OF DAVID W. ANDERSON LLC",1
"1880",23,"CO","MARINA INC",1
"1881",23,"CO","MEYER LAW OFFICE P.C.",1
"1882",23,"CT","WITHERS BERGMAN LLP",3
"1883",23,"CT","AIRCASTLE ADVISOR LLC",1
"1884",23,"CT","BOOKING HOLDINGS INC.",1
"1885",23,"CT","DAY PITNEY LLP",1
"1886",23,"CT","GARTNER, INC.",1
"1887",23,"DC","COVINGTON & BURLING LLP",11
"1888",23,"DC","MORGAN, LEWIS & BOCKIUS LLP",9
"1889",23,"DC","ARNOLD & PORTER KAYE SCHOLER LLP",8
"1890",23,"DC","HOGAN LOVELLS US LLP",5
"1891",23,"DC","VENABLE LLP",5
"1892",23,"DE","BLACKROCK FINANCIAL MANAGEMENT, INC.",3
"1893",23,"DE","BLACKROCK INSTITUTIONAL TRUST COMPANY, N.A.",1
"1894",23,"DE","HECKLER & FRABIZZIO, P.A.",1
"1895",23,"DE","PRICKETT, JONES & ELLIOTT, P.A.",1
"1896",23,"DE","YOUNG CONAWAY STARGATT & TAYLOR, LLP",1
"1897",23,"FL","ALBERTO N. MORIS, P.A.",4
"1898",23,"FL","BIG DATA SERVICES",4
"1899",23,"FL","AKERMAN LLP",2
"1900",23,"FL","ERICK MAGNO, P.L.",2
"1901",23,"FL","FLEITAS PLLC",2
"1902",23,"FL","FNMS MANAGEMENT SERVICES, INC.",2
"1903",23,"FL","GST INTERNATIONAL LLP",2
"1904",23,"FL","LEAF, FERREIRA, DE ARAUJO, LLC",2
"1905",23,"FL","LEGAL ASSISTANTS LLC",2
"1906",23,"FL","MAXEY-FISHER, PLLC",2
"1907",23,"FL","SIEMENS CORPORATION",2
"1908",23,"FL","TOSOLINI & LAMURA LLP",2
"1909",23,"GA","MORRIS, MANNING & MARTIN LLP",3
"1910",23,"GA","SMITH, GAMBRELL & RUSSELL, LLP",3
"1911",23,"GA","TROUTMAN SANDERS LLP",3
"1912",23,"GA","WANG & ASSOCIATES, P.C.",3
"1913",23,"GA","ALSTON & BIRD LLP",2
"1914",23,"GA","GEERDES AND KIM, LLC",2
"1915",23,"GA","GREENBERG TRAURIG, LLP",2
"1916",23,"GA","KING & SPALDING, LLP",2
"1917",23,"GA","ROBINSON LLC",2
"1918",23,"HI","CASE LOMBARDI & PETTIT A LAW CORPORATION",1
"1919",23,"IA","STATE OF IOWA DEPARTMENT OF JUSTICE",1
"1920",23,"IL","SIDLEY AUSTIN (US) LLP",18
"1921",23,"IL","WINSTON & STRAWN LLP",7
"1922",23,"IL","BRINKS, GILSON & LIONE",5
"1923",23,"IL","KATTEN MUCHIN ROSENMAN LLP",4
"1924",23,"IL","BAKER & MCKENZIE LLP",3
"1925",23,"IN","HUNT SUEDHOFF KALAMAROS LLP",1
"1926",23,"KS","KERNS LAW GROUP",1
"1927",23,"KS","UNITEDLEX CORPORATION",1
"1928",23,"LA","TAGGART MORTON LLC",3
"1929",23,"LA","STEVEN E PSARELLIS, APLC",1
"1930",23,"MA","GOODWIN PROCTER, LLP",38
"1931",23,"MA","ROPES & GRAY LLP",22
"1932",23,"MA","WILMER CUTLER PICKERING HALE AND DORR LLP",7
"1933",23,"MA","AUGEN LAW OFFICES, PC",4
"1934",23,"MA","GOODWIN PROCTER LLP",4
"1935",23,"MD","DLA PIPER LLP (US)",24
"1936",23,"MD","GROSSMAN YOUNG & HAMMOND, LLC",2
"1937",23,"MD","LAW OFFICES OF CAMPOS & ASSOCIATES, LLC",2
"1938",23,"MD","OFFICE OF THE PUBLIC DEFENDER",2
"1939",23,"MD","SINORICA, LLC",2
"1940",23,"MI","HUDSON LEGAL GROUP, PC",5
"1941",23,"MI","BUTZEL LONG, A PROFESSIONAL CORPORATION",3
"1942",23,"MI","DICKINSON WRIGHT PLLC",2
"1943",23,"MI","HONIGMAN LLP",2
"1944",23,"MI","ANTONE, CASAGRANDE & ADWERS, P.C.",1
"1945",23,"MI","COLLINS EINHORN FARRELL PC",1
"1946",23,"MI","DYKEMA GOSSETT PLLC",1
"1947",23,"MI","FAKHOURY GLOBAL IMMIGRATION, USA PC",1
"1948",23,"MI","HIPR PACSOFT TECHNOLOGIES, INC.",1
"1949",23,"MI","HOWARD & HOWARD ATTORNEYS PLLC",1
"1950",23,"MI","THE LAW OFFICES OF DAVID C. HELM, PLLC",1
"1951",23,"MI","VALEO NORTH AMERICA, INC.",1
"1952",23,"MI","WARNER NORCROSS + JUDD LLP",1
"1953",23,"MN","FISH & RICHARDSON P.C.",9
"1954",23,"MN","DORSEY & WHITNEY LLP",5
"1955",23,"MN","CEIBA FORTE LAW FIRM PLLC",2
"1956",23,"MN","FREDRIKSON & BYRON, P.A.",2
"1957",23,"MN","SCHWEGMAN LUNDBERG & WOESSNER, P.A.",2
"1958",23,"MO","AMERICAN IMMIGRATION LAW GROUP LLC",1
"1959",23,"MO","ARMSTRONG TEASDALE LLP",1
"1960",23,"MO","BROWN & JAMES, P.C.",1
"1961",23,"MO","BRYAN CAVE LEIGHTON PAISNER LLP",1
"1962",23,"MO","ELECTRONIC EXPRESS U.S. INC",1
"1963",23,"MO","HUSCH BLACKWELL LLP",1
"1964",23,"MO","LATHROP GAGE LLP",1
"1965",23,"MO","LITTLER MENDELSON P.C.",1
"1966",23,"MS","FORMAN WATKINS & KRUTZ LLP",2
"1967",23,"NC","GENETRON HEALTH TECHNOLOGIES INC.",2
"1968",23,"NC","BANK OF AMERICA N.A.",1
"1969",23,"NC","BOFA SECURITIES, INC.",1
"1970",23,"NC","LEND LEASE US SERVICES, INC.",1
"1971",23,"NC","MERRILL LYNCH",1
"1972",23,"NC","STUART LAW FIRM PLLC",1
"1973",23,"NC","WOMBLE BOND DICKINSON (US) LLP",1
"1974",23,"NE","KOLEY JESSEN P.C., L.L.O.",1
"1975",23,"NE","KUTAK ROCK LLP",1
"1976",23,"NH","NEW HAMPSHIRE PUBLIC DEFENDER",1
"1977",23,"NH","SEGWAY INC.",1
"1978",23,"NJ","ERNST & YOUNG U.S. LLP",5
"1979",23,"NJ","SONG LAW FIRM LLC",4
"1980",23,"NJ","NOKIA OF AMERICA CORPORATION",3
"1981",23,"NJ","ALEXANDER F. DUKE P.C.",2
"1982",23,"NJ","BACHI.TECH CORPORATION",2
"1983",23,"NJ","BAKER AND RANNELLS, PA",2
"1984",23,"NJ","GIBBONS, P.C.",2
"1985",23,"NJ","IT AMERICA INC",2
"1986",23,"NJ","MCCARTER & ENGLISH, LLP",2
"1987",23,"NJ","WANG, GAO & ASSOCIATES P.C.",2
"1988",23,"NJ","YING CAO LAW LLC",2
"1989",23,"NV","BAYRAMOGLU LAW OFFICES LLC",4
"1990",23,"NV","IMMIGRATION LAW OFFICE OF JON ERIC GARDE & ASSOC PC",1
"1991",23,"NV","REYNOLDS CAPITAL MANAGEMENT LLC",1
"1992",23,"NY","KIRKLAND & ELLIS LLP",72
"1993",23,"NY","SIMPSON THACHER & BARTLETT LLP",40
"1994",23,"NY","DAVIS POLK & WARDWELL LLP",34
"1995",23,"NY","SULLIVAN & CROMWELL LLP",33
"1996",23,"NY","LATHAM & WATKINS LLP",32
"1997",23,"OH","SQUIRE PATTON BOGGS  (US) LLP",6
"1998",23,"OH","THOMPSON HINE LLP",2
"1999",23,"OH","WOOD & LAMPING LLP",2
"2000",23,"OH","DINSMORE & SHOHL LLP",1
"2001",23,"OH","FUYAO GLASS AMERICA INC.",1
"2002",23,"OH","SQUIRE PATTON  BOGGS (US) LLP",1
"2003",23,"OH","TAFT STETTINIUS & HOLLISTER LLP",1
"2004",23,"OH","ULMER & BERNE LLP",1
"2005",23,"OR","SAIF CORPORATION",1
"2006",23,"OR","SCHWABE, WILLIAMSON & WYATT, PC",1
"2007",23,"PA","DECHERT LLP",12
"2008",23,"PA","REED SMITH LLP",8
"2009",23,"PA","K&L GATES LLP",6
"2010",23,"PA","COHEN & GRIGSBY, P.C.",3
"2011",23,"PA","PEPPER HAMILTON LLP",3
"2012",23,"SC","NELSON MULLINS RILEY & SCARBOROUGH LLP",4
"2013",23,"SC","NELSON MULLINS RILEY & SCARBOROUGH, LLP",1
"2014",23,"SC","SCHAEFFLER GROUP USA, INC.",1
"2015",23,"TN","PILLSBURY WINTHROP SHAW PITTMAN LLP",15
"2016",23,"TN","UBS AG",3
"2017",23,"TN","UBS BUSINESS SOLUTIONS US LLC",3
"2018",23,"TN","BAKER, DONELSON, BEARMAN, CALDWELL & BERKOWITZ, PC",2
"2019",23,"TN","WANG LAW GROUP PLLC",2
"2020",23,"TX","ZHANG & ASSOCIATES, P.C.",6
"2021",23,"TX","ZHANG AND ASSOCIATES, PC",5
"2022",23,"TX","GEORGE R. WILLY P.C.",4
"2023",23,"TX","KING & SPALDING LLP",4
"2024",23,"TX","AZARMEHR & ASSOCIATES P.C.",3
"2025",23,"UT","UTAH CRIME VICTIMS LEGAL CLINIC",2
"2026",23,"UT","NEARMAP US, INC.",1
"2027",23,"UT","WILNER & O'REILLY, APLC",1
"2028",23,"VA","LAW OFFICES OF RAKESH MEHROTRA",9
"2029",23,"VA","BIZFLOW CORP",3
"2030",23,"VA","CHENG YUN LAW PLLC",3
"2031",23,"VA","HUNTON ANDREWS KURTH LLP",3
"2032",23,"VA","BBI LAW GROUP, P.C.",2
"2033",23,"VA","GLOBAL MIGRATION LAW GROUP (MID-ATLANTIC), PLLC",2
"2034",23,"VA","HAUPTMAN HAM, LLP",2
"2035",23,"VA","KAPLAN VOEKLER CUNNINGHAM & FRANK PLC",2
"2036",23,"VA","MAIER & MAIER, PLLC",2
"2037",23,"VA","SOMIREDDY LAW GROUP PLLC",2
"2038",23,"VA","USA IMMIGRATION LAWYERS PLLC",2
"2039",23,"VA","WESTERMAN HATTORI DANIELS & ADRIAN, LLP",2
"2040",23,"VA","WESTERMAN, HATTORI, DANIELS & ADRIAN LLP",2
"2041",23,"WA","AMAZON.COM SERVICES, INC.",35
"2042",23,"WA","DEHKHODA & QADRI, INC.",2
"2043",23,"WA","LANE POWELL PC",2
"2044",23,"WA","AEON LAW, PLLC",1
"2045",23,"WA","AMAZON.COM  SERVICES, INC.",1
"2046",23,"WA","AMPACC LAW GROUP, PLLC",1
"2047",23,"WA","CHOI CAPITAL LAW PLLC",1
"2048",23,"WA","DAVIS WRIGHT TREMAINE LLP",1
"2049",23,"WA","GARVEY SCHUBERT BARER A PROFESSIONAL CORPORATION",1
"2050",23,"WA","GENESIS LAW FIRM, PLLC",1
"2051",23,"WA","HAGENS BERMAN SOBOL SHAPIRO, LLP",1
"2052",23,"WA","HERRMANN LAW GROUP",1
"2053",23,"WA","HERRMANN LAW GROUP PS INC",1
"2054",23,"WA","LAW OFFICE OF WILLIAM FRICK",1
"2055",23,"WA","MICHELLE T DELLINO ATTORNEY AT LAW PLLC",1
"2056",23,"WA","MICROSOFT CORPORATION",1
"2057",23,"WA","PEOPLE OF PERU PROJECT",1
"2058",23,"WA","PERKINS COIE LLP",1
"2059",23,"WA","SEED INTELLECTUAL PROPERTY LAW GROUP LLP",1
"2060",23,"WA","STOKES LAWRENCE, P.S.",1
"2061",23,"WA","STYLES LAW",1
"2062",23,"WA","TWITCH INTERACTIVE, INC.",1
"2063",23,"WA","WALSH ANDERSON PLLC",1
"2064",23,"WI","FOLEY & LARDNER LLP",4
"2065",23,"WI","FEWI DEVELOPMENT CORPORATION",1
"2066",23,"WI","MATTHIESEN, WICKERT & LEHRER, S.C.",1
"2067",23,"WI","ZETLEY LAW OFFICES, S.C.",1
"2068",25,"AK","UNIVERSITY OF ALASKA",7
"2069",25,"AK","ANCHORAGE SCHOOL DISTRICT",4
"2070",25,"AK","ALEUTIANS EAST BOROUGH SCHOOL DISTRICT",1
"2071",25,"AK","YAKUTAT SCHOOL DISTRICT",1
"2072",25,"AL","THE UNIVERSITY OF ALABAMA AT BIRMINGHAM",62
"2073",25,"AL","THE UNIVERSITY OF ALABAMA",37
"2074",25,"AL","AUBURN UNIVERSITY",34
"2075",25,"AL","UNIVERSITY OF ALABAMA HEALTH SERVICES FOUNDATION (UAHSF)",19
"2076",25,"AL","UNIVERSITY OF ALABAMA HEALTH SERVICES FOUNDATION, PC",14
"2077",25,"AR","UNIVERSITY OF ARKANSAS",21
"2078",25,"AR","GLOBAL TEACHERS SOLUTIONS LLC",10
"2079",25,"AR","ARKANSAS STATE UNIVERSITY",8
"2080",25,"AR","LITTLE SCHOLARS OF ARKANSAS",8
"2081",25,"AR","UNIVERSITY OF CENTRAL ARKANSAS",7
"2082",25,"AZ","ARIZONA STATE UNIVERSITY",60
"2083",25,"AZ","THE UNIVERSITY OF ARIZONA",37
"2084",25,"AZ","DOUGLAS UNIFIED SCHOOL DISTRICT #27",12
"2085",25,"AZ","ROOSEVELT SCHOOL DISTRICT #66",10
"2086",25,"AZ","SAN CARLOS UNIFIED SCHOOL DISTRICT #20",10
"2087",25,"CA","THE UNIVERSITY OF SOUTHERN CALIFORNIA",74
"2088",25,"CA","UNIVERSITY OF CALIFORNIA, LOS ANGELES",42
"2089",25,"CA","THE BOARD OF TRUSTEES OF THE LELAND STANFORD, JR. UNIVERSITY",40
"2090",25,"CA","UNIVERSITY OF CALIFORNIA, IRVINE",35
"2091",25,"CA","UNIVERSITY OF CALIFORNIA, DAVIS",33
"2092",25,"CO","DENVER PUBLIC SCHOOLS DISTRICT 1",65
"2093",25,"CO","UNIVERSITY OF COLORADO",48
"2094",25,"CO","COLORADO STATE UNIVERSITY",17
"2095",25,"CO","UNIVERSITY OF DENVER",12
"2096",25,"CO","ROARING FORK SCHOOL DISTRICT RE-1",6
"2097",25,"CT","YALE UNIVERSITY",64
"2098",25,"CT","UNIVERSITY OF CONNECTICUT",48
"2099",25,"CT","SOUTHERN CONNECTICUT STATE UNIVERSITY",8
"2100",25,"CT","UNIVERSITY OF CONNECTICUT HEALTH CENTER",8
"2101",25,"CT","CENTRAL CONNECTICUT STATE UNIVERSITY",6
"2102",25,"CT","GAKKYUSHA U.S.A. CO., LTD.",6
"2103",25,"CT","UNIVERSITY OF HARTFORD",6
"2104",25,"DC","DISTRICT OF COLUMBIA PUBLIC SCHOOLS",26
"2105",25,"DC","GEORGETOWN UNIVERSITY",24
"2106",25,"DC","THE GEORGE WASHINGTON UNIVERSITY",17
"2107",25,"DC","THE HOWARD UNIVERSITY",12
"2108",25,"DC","AMERICAN UNIVERSITY",9
"2109",25,"DE","UNIVERSITY OF DELAWARE",18
"2110",25,"DE","CAESAR RODNEY SCHOOL DISTRICT",4
"2111",25,"DE","ODYSSEY CHARTER SCHOOL",4
"2112",25,"DE","DELAWARE STATE UNIVERSITY",3
"2113",25,"DE","APPOQUINIMINK SCHOOL DISTRICT",1
"2114",25,"DE","RED CLAY CONSOLIDATED SCHOOL DISTRICT",1
"2115",25,"DE","SEAFORD SCHOOL DISTRICT",1
"2116",25,"DE","STATE OF DELAWARE",1
"2117",25,"FL","UNIVERSITY OF FLORIDA",143
"2118",25,"FL","EMBRY-RIDDLE AERONAUTICAL UNIVERSITY",41
"2119",25,"FL","UNIVERSITY OF CENTRAL FLORIDA",33
"2120",25,"FL","FLORIDA INTERNATIONAL UNIVERSITY",30
"2121",25,"FL","UNIVERSITY OF SOUTH FLORIDA",30
"2122",25,"GA","EMORY UNIVERSITY",44
"2123",25,"GA","GEORGIA INSTITUTE OF TECHNOLOGY",36
"2124",25,"GA","KNOWLEDGE RESOURCES GROUP, INC",31
"2125",25,"GA","THE UNIVERSITY OF GEORGIA",29
"2126",25,"GA","UNIVERSITY OF NORTH GEORGIA",25
"2127",25,"HI","UNIVERSITY OF HAWAII",33
"2128",25,"HI","ASIA-PACIFIC CENTER FOR SECURITY STUDIES",3
"2129",25,"HI","BRIGHAM YOUNG UNIVERSITY-HAWAII",3
"2130",25,"HI","HAWAI'I PACIFIC UNIVERSITY",3
"2131",25,"HI","CHAMINADE UNIVERSITY",2
"2132",25,"IA","THE UNIVERSITY OF IOWA",82
"2133",25,"IA","IOWA STATE UNIVERSITY OF SCIENCE AND TECHNOLOGY",35
"2134",25,"IA","UNIVERSITY OF NORTHERN IOWA",5
"2135",25,"IA","IOWA CITY DEPARTMENT OF VETERANS AFFAIRS MEDICAL CENTER (VAMC)",4
"2136",25,"IA","MAHARISHI UNIVERSITY OF MANAGEMENT",4
"2137",25,"IA","PELLA CHRISTIAN GRADE SCHOOL",4
"2138",25,"ID","BOISE STATE UNIVERSITY",12
"2139",25,"ID","IDAHO STATE UNIVERSITY",12
"2140",25,"ID","UNIVERSITY OF IDAHO",9
"2141",25,"ID","JEFFERSON JOINT SCHOOL DISTRICT #251",2
"2142",25,"ID","CITY OF BOISE",1
"2143",25,"ID","JEFFERSON JOINT SCHOOL DISTRICT 251",1
"2144",25,"ID","MADISON SCHOOL DISTRICT #321",1
"2145",25,"ID","NATURAL EDUCATORS LLC",1
"2146",25,"ID","NORTHWEST NAZARENE UNIVERSITY",1
"2147",25,"ID","RIVERSTONE INTERNATIONAL SCHOOL, INC.",1
"2148",25,"ID","TREASURE VALLEY CLASSICAL ACADEMY",1
"2149",25,"IL","UNIVERSITY OF ILLINOIS",68
"2150",25,"IL","UNIVERSITY OF ILLINOIS AT CHICAGO",47
"2151",25,"IL","THE UNIVERSITY OF CHICAGO",42
"2152",25,"IL","NORTHWESTERN UNIVERSITY",35
"2153",25,"IL","DEPAUL UNIVERSITY",14
"2154",25,"IL","ILLINOIS INSTITUTE OF TECHNOLOGY",14
"2155",25,"IL","SOUTHERN ILLINOIS UNIVERSITY SCHOOL OF MEDICINE",14
"2156",25,"IN","PURDUE UNIVERSITY",87
"2157",25,"IN","INDIANA UNIVERSITY",47
"2158",25,"IN","INDIANA UNIV. PURDUE UNIV. INDIANAPOLIS",27
"2159",25,"IN","UNIVERSITY OF NOTRE DAME DU LAC",17
"2160",25,"IN","BALL STATE UNIVERSITY",11
"2161",25,"KS","KANSAS STATE UNIVERSITY",18
"2162",25,"KS","THE UNIVERSITY OF KANSAS MEDICAL CENTER",14
"2163",25,"KS","WICHITA STATE UNIVERSITY",14
"2164",25,"KS","THE UNIVERSITY OF KANSAS",13
"2165",25,"KS","UNIVERSITY OF KANSAS MEDICAL CENTER",8
"2166",25,"KY","UNIVERSITY OF LOUISVILLE",37
"2167",25,"KY","UNIVERSITY OF KENTUCKY",31
"2168",25,"KY","NORTHERN KENTUCKY UNIVERSITY",13
"2169",25,"KY","MURRAY STATE UNIVERSITY",6
"2170",25,"KY","WESTERN KENTUCKY UNIVERSITY",5
"2171",25,"LA","THE ADMINISTRATORS OF THE TULANE EDUCATIONAL FUND",49
"2172",25,"LA","LOUISIANA STATE UNIVERSITY AND A & M COLLEGE",27
"2173",25,"LA","LSU HEALTH SCIENCES CENTER",19
"2174",25,"LA","LOUISIANA TECH UNIVERSITY",12
"2175",25,"LA","UNIVERSITY OF LOUISIANA AT LAFAYETTE",11
"2176",25,"MA","HARVARD UNIVERSITY",55
"2177",25,"MA","UNIVERSITY OF MASSACHUSETTS AMHERST",45
"2178",25,"MA","TRUSTEES OF BOSTON UNIVERSITY",43
"2179",25,"MA","NORTHEASTERN UNIVERSITY",26
"2180",25,"MA","SU ESCUELA LANGUAGE ACADEMY LLC",23
"2181",25,"MA","THE RUSSIAN SCHOOL OF MATHEMATICS, INC.",23
"2182",25,"MD","THE JOHNS HOPKINS UNIVERSITY",28
"2183",25,"MD","UNIVERSITY OF MARYLAND COLLEGE PARK",28
"2184",25,"MD","BALTIMORE CITY PUBLIC SCHOOLS",23
"2185",25,"MD","UNIVERSITY OF MARYLAND BALTIMORE COUNTY",14
"2186",25,"MD","TOWSON UNIVERSITY",13
"2187",25,"ME","COLBY COLLEGE",8
"2188",25,"ME","UNIVERSITY OF MAINE",8
"2189",25,"ME","BOWDOIN COLLEGE",7
"2190",25,"ME","UNIVERSITY OF SOUTHERN MAINE",4
"2191",25,"ME","BATES COLLEGE",3
"2192",25,"ME","HUSSON UNIVERSITY",3
"2193",25,"MI","UNIVERSITY OF MICHIGAN",82
"2194",25,"MI","MICHIGAN STATE UNIVERSITY",37
"2195",25,"MI","WAYNE STATE UNIVERSITY",29
"2196",25,"MI","MICHIGAN TECHNOLOGICAL UNIVERSITY",22
"2197",25,"MI","OAKLAND UNIVERSITY",16
"2198",25,"MN","UNIVERSITY OF MINNESOTA",75
"2199",25,"MN","MINNESOTA STATE COLLEGES AND UNIVERSITIES",30
"2200",25,"MN","LAKES INTERNATIONAL LANGUAGE ACADEMY",23
"2201",25,"MN","ST. CLOUD STATE UNIVERSITY",11
"2202",25,"MN","YINGHUA ACADEMY",11
"2203",25,"MO","THE CURATORS OF THE UNIVERSITY OF MISSOURI",60
"2204",25,"MO","WASHINGTON UNIVERSITY IN ST. LOUIS",60
"2205",25,"MO","SAINT LOUIS UNIVERSITY",21
"2206",25,"MO","MISSOURI STATE UNIVERSITY",19
"2207",25,"MO","MISSOURI UNIVERSITY OF SCIENCE AND TECHNOLOGY",14
"2208",25,"MS","UNIVERSITY OF MISSISSIPPI MEDICAL CENTER",49
"2209",25,"MS","MISSISSIPPI STATE UNIVERSITY",29
"2210",25,"MS","THE UNIVERSITY OF MISSISSIPPI",27
"2211",25,"MS","SUNFLOWER COUNTY CONSOLIDATED SCHOOL DISTRICT",12
"2212",25,"MS","UNIVERSITY OF SOUTHERN MISSISSIPPI",12
"2213",25,"MT","MONTANA STATE UNIVERSITY",12
"2214",25,"MT","MONTANA TECH OF THE UNIVERSITY OF MONTANA",2
"2215",25,"MT","MONTANA STATE  UNIVERSITY - BILLINGS",1
"2216",25,"MT","MONTANA STATE UNIVERSITY BILLINGS",1
"2217",25,"MT","THE UNIVERSITY OF MONTANA",1
"2218",25,"MT","UNIVERSITY OF MONTANA",1
"2219",25,"NC","NORTH CAROLINA STATE UNIVERSITY",37
"2220",25,"NC","EAST CAROLINA UNIVERSITY",36
"2221",25,"NC","UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL",33
"2222",25,"NC","DUKE UNIVERSITY AND MEDICAL CENTER",27
"2223",25,"NC","UNIVERSITY OF NORTH CAROLINA AT GREENSBORO",21
"2224",25,"ND","UNIVERSITY OF NORTH DAKOTA",16
"2225",25,"ND","NORTH DAKOTA STATE UNIVERSITY",12
"2226",25,"ND","UNIVERSITY OF MARY",6
"2227",25,"ND","UNIVERSITY OF JAMESTOWN",4
"2228",25,"ND","MINOT STATE UNIVERSITY",3
"2229",25,"NE","BOARD OF REGENTS OF THE UNIVERSITY OF NEBRASKA",25
"2230",25,"NE","UNIVERSITY OF NEBRASKA MEDICAL CENTER",16
"2231",25,"NE","CREIGHTON UNIVERSITY",10
"2232",25,"NE","OMAHA PUBLIC SCHOOLS, DISTRICT 0001",8
"2233",25,"NE","UNIVERSITY OF NEBRASKA AT OMAHA",7
"2234",25,"NH","UNIVERSITY OF NEW HAMPSHIRE",14
"2235",25,"NH","DARTMOUTH-HITCHCOCK CLINIC",11
"2236",25,"NH","DARTMOUTH COLLEGE",9
"2237",25,"NH","SAINT ANSELM COLLEGE",3
"2238",25,"NH","HOLDERNESS SCHOOL",2
"2239",25,"NJ","RUTGERS, THE STATE UNIVERSITY OF NEW JERSEY",61
"2240",25,"NJ","THE TRUSTEES OF PRINCETON UNIVERSITY",39
"2241",25,"NJ","EDUCATIONAL TESTING SERVICE",31
"2242",25,"NJ","NEW JERSEY INSTITUTE OF TECHNOLOGY",19
"2243",25,"NJ","ROWAN UNIVERSITY",19
"2244",25,"NM","UNIVERSITY OF NEW MEXICO",31
"2245",25,"NM","NEW MEXICO STATE UNIVERSITY",23
"2246",25,"NM","UNIVERSITY OF NEW MEXICO HEALTH SCIENCES CENTER",20
"2247",25,"NM","ZUNI PUBLIC SCHOOL DISTRICT #89",12
"2248",25,"NM","NAVAJO TECHNICAL UNIVERSITY",8
"2249",25,"NM","SANTA FE PUBLIC SCHOOLS",8
"2250",25,"NV","UNIVERSITY OF NEVADA, RENO",36
"2251",25,"NV","UNIVERSITY OF NEVADA, LAS VEGAS",15
"2252",25,"NV","RETAIL BUSINESS SOLUTIONS LLC",5
"2253",25,"NV","DAVIDSON INSTITUTE FOR TALENT DEVELOPMENT, A NEVADA NON-PROFIT CORP.",1
"2254",25,"NV","DEMOCRACY PREP NEVADA LLC",1
"2255",25,"NV","J.O.Y. ACADEMY OF SOUTHERN NEVADA",1
"2256",25,"NV","OPAL 8, LLC",1
"2257",25,"NV","SRC LLC",1
